,date,open,high,low,close,volume,average,barCount
0,2024-10-10 09:30:00-04:00,159.57,159.93,158.69,158.93,15219.0,159.352,75
1,2024-10-10 09:45:00-04:00,158.95,159.56,158.84,159.13,12536.0,159.191,66
2,2024-10-10 10:00:00-04:00,159.06,159.52,158.93,159.15,5213.0,159.173,30
3,2024-10-10 10:15:00-04:00,159.04,159.18,158.5,158.6,11264.0,158.938,64
4,2024-10-10 10:30:00-04:00,158.54,158.95,158.52,158.59,7929.0,158.802,52
5,2024-10-10 10:45:00-04:00,158.54,158.92,158.49,158.86,17341.0,158.719,98
6,2024-10-10 11:00:00-04:00,158.9,159.35,158.89,159.27,8832.0,159.114,67
7,2024-10-10 11:15:00-04:00,159.28,159.39,159.13,159.16,16560.0,159.268,61
8,2024-10-10 11:30:00-04:00,159.13,159.18,158.86,158.86,14133.0,159.049,99
9,2024-10-10 11:45:00-04:00,158.82,158.92,158.47,158.56,14194.0,158.693,105
10,2024-10-10 12:00:00-04:00,158.57,158.72,158.41,158.72,8912.0,158.535,67
11,2024-10-10 12:15:00-04:00,158.71,158.74,158.53,158.63,4929.0,158.627,44
12,2024-10-10 12:30:00-04:00,158.69,158.73,158.24,158.3,6277.0,158.491,44
13,2024-10-10 12:45:00-04:00,158.38,158.38,157.93,157.97,5547.0,158.151,49
14,2024-10-10 13:00:00-04:00,157.97,158.18,157.87,158.15,9250.0,157.973,76
15,2024-10-10 13:15:00-04:00,158.2,158.28,158.13,158.16,3414.0,158.187,28
16,2024-10-10 13:30:00-04:00,158.19,158.44,158.16,158.44,3871.0,158.31,34
17,2024-10-10 13:45:00-04:00,158.38,158.38,157.97,158.12,3620.0,158.157,29
18,2024-10-10 14:00:00-04:00,158.21,158.25,158.0,158.13,5117.0,158.156,37
19,2024-10-10 14:15:00-04:00,158.09,158.16,157.98,157.98,6176.0,158.089,45
20,2024-10-10 14:30:00-04:00,157.92,158.17,157.91,158.0,10052.0,158.03,67
21,2024-10-10 14:45:00-04:00,158.03,158.11,157.9,158.05,10167.0,157.98,76
22,2024-10-10 15:00:00-04:00,158.05,158.18,157.81,157.81,18056.0,157.962,149
23,2024-10-10 15:15:00-04:00,157.78,157.81,157.56,157.62,13195.0,157.727,109
24,2024-10-10 15:30:00-04:00,157.62,157.81,157.55,157.69,36707.0,157.676,309
25,2024-10-10 15:45:00-04:00,157.7,158.23,157.68,158.03,131605.0,157.936,924
26,2024-10-11 09:30:00-04:00,158.86,159.4,158.59,158.94,11414.0,158.895,38
